Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-01-20T22:37:24.761;790699020664891008;-281767;-280551;-329619;-472788;
2025-01-20T22:37:24.779;790699020683083648;-281529;-280346;-329556;-472799;
2025-01-20T22:37:24.797;790699020701276160;-281275;-280138;-329285;-472755;
2025-01-20T22:37:24.815;790699020719468800;-281050;-279933;-329160;-472800;
2025-01-20T22:37:24.834;790699020737661312;-280699;-279653;-328917;-472807;
2025-01-20T22:37:24.852;790699020755853952;-280478;-279385;-328712;-472799;
2025-01-20T22:37:24.870;790699020774046464;-280154;-279171;-328478;-472760;
2025-01-20T22:37:24.888;790699020792239104;-279868;-278886;-328298;-472776;
2025-01-20T22:37:24.906;790699020810431616;-279619;-278521;-328117;-472765;
2025-01-20T22:37:24.925;790699020828624256;-279267;-278229;-327867;-472719;
2025-01-20T22:37:24.943;790699020846816768;-279121;-278036;-327725;-472739;
2025-01-20T22:37:24.961;790699020865009408;-279243;-278097;-327807;-472770;
2025-01-20T22:37:24.979;790699020883201920;-279336;-278101;-327930;-472789;
2025-01-20T22:37:24.997;790699020901394560;-279501;-278304;-328067;-472742;
2025-01-20T22:37:25.016;790699020919587200;-279629;-278350;-328137;-472772;
2025-01-20T22:37:25.034;790699020937779712;-279768;-278484;-328228;-472751;
2025-01-20T22:37:25.052;790699020955972352;-279899;-278555;-328249;-472740;
2025-01-20T22:37:25.070;790699020974164864;-279899;-278596;-328281;-472726;
2025-01-20T22:37:25.088;790699020992357504;-279855;-278472;-328213;-472707;
2025-01-20T22:37:25.107;790699021010550016;-279757;-278350;-328154;-472755;
2025-01-20T22:37:25.125;790699021028742656;-279592;-278227;-328005;-472761;
2025-01-20T22:37:25.143;790699021046935168;-279413;-278003;-327838;-472805;
2025-01-20T22:37:25.161;790699021065127808;-279146;-277751;-327649;-472828;
2025-01-20T22:37:25.179;790699021083320320;-278929;-277478;-327451;-472800;
2025-01-20T22:37:25.197;790699021101512960;-278784;-277287;-327381;-472791;
2025-01-20T22:37:25.216;790699021119705472;-278559;-277083;-327206;-472726;
2025-01-20T22:37:25.234;790699021137898112;-278457;-276918;-327147;-472734;
2025-01-20T22:37:25.252;790699021156090624;-278310;-276770;-327047;-472733;
2025-01-20T22:37:25.270;790699021174283264;-278231;-276666;-327005;-472794;
2025-01-20T22:37:25.288;790699021192475776;-278142;-276562;-326956;-472791;
2025-01-20T22:37:25.307;790699021210668416;-277925;-276394;-326776;-472757;
2025-01-20T22:37:25.325;790699021228860928;-277772;-276255;-326691;-472746;
2025-01-20T22:37:25.343;790699021247053568;-277665;-276122;-326526;-472737;
2025-01-20T22:37:25.361;790699021265246034;-277501;-275998;-326445;-472726;
2025-01-20T22:37:25.379;790699021283438720;-277297;-275849;-326308;-472753;
2025-01-20T22:37:25.398;790699021301631360;-277116;-275662;-326153;-472697;
2025-01-20T22:37:25.416;790699021319823872;-276984;-275542;-326012;-472716;
2025-01-20T22:37:25.434;790699021338016512;-276881;-275364;-325843;-472808;
2025-01-20T22:37:25.452;790699021356209024;-276688;-275158;-325767;-472747;
2025-01-20T22:37:25.470;790699021374401664;-276433;-274873;-325548;-472790;
2025-01-20T22:37:25.489;790699021392594176;-276163;-274666;-325321;-472743;
2025-01-20T22:37:25.507;790699021410786816;-275977;-274501;-325214;-472755;
2025-01-20T22:37:25.525;790699021428979328;-275920;-274456;-325194;-472744;
2025-01-20T22:37:25.543;790699021447171968;-276070;-274591;-325258;-472800;
2025-01-20T22:37:25.561;790699021465364480;-276238;-274746;-325377;-472707;
2025-01-20T22:37:25.580;790699021483557120;-276462;-274943;-325580;-472740;
2025-01-20T22:37:25.598;790699021501749632;-276705;-275088;-325660;-472710;
2025-01-20T22:37:25.616;790699021519942272;-276813;-275264;-325753;-472697;
2025-01-20T22:37:25.634;790699021538134784;-277027;-275423;-325891;-472795;
2025-01-20T22:37:25.652;790699021556327424;-277074;-275486;-325910;-472762;
2025-01-20T22:37:25.670;790699021574519936;-277021;-275430;-325808;-472759;
2025-01-20T22:37:25.689;790699021592712576;-276938;-275402;-325764;-472739;
2025-01-20T22:37:25.707;790699021610905088;-276884;-275296;-325693;-472733;
2025-01-20T22:37:25.725;790699021629097728;-276752;-275125;-325544;-472758;
2025-01-20T22:37:25.743;790699021647290240;-276525;-274969;-325442;-472716;
2025-01-20T22:37:25.761;790699021665482880;-276452;-274883;-325297;-472798;
2025-01-20T22:37:25.780;790699021683675520;-276218;-274761;-325157;-472754;
2025-01-20T22:37:25.798;790699021701868032;-276131;-274641;-325017;-472730;
2025-01-20T22:37:25.816;790699021720060672;-276019;-274589;-324978;-472707;
2025-01-20T22:37:25.834;790699021738253184;-275976;-274565;-324932;-472757;
2025-01-20T22:37:25.852;790699021756445824;-275894;-274547;-324892;-472702;
2025-01-20T22:37:25.871;790699021774638336;-275846;-274487;-324849;-472781;
2025-01-20T22:37:25.889;790699021792830976;-275679;-274417;-324770;-472826;
2025-01-20T22:37:25.907;790699021811023488;-275608;-274265;-324671;-472819;
2025-01-20T22:37:25.925;790699021829216128;-275446;-274208;-324596;-472830;
2025-01-20T22:37:25.943;790699021847408640;-275367;-274176;-324554;-472802;
2025-01-20T22:37:25.962;790699021865601280;-275253;-274115;-324505;-472805;
2025-01-20T22:37:25.980;790699021883793792;-275108;-273964;-324443;-472805;
2025-01-20T22:37:25.998;790699021901986432;-274925;-273833;-324345;-472726;
2025-01-20T22:37:26.016;790699021920178944;-274697;-273652;-324246;-472739;
2025-01-20T22:37:26.034;790699021938371584;-274596;-273503;-324183;-472744;
2025-01-20T22:37:26.053;790699021956564096;-274376;-273314;-324006;-472734;
2025-01-20T22:37:26.071;790699021974756736;-274238;-273244;-324022;-472764;
2025-01-20T22:37:26.089;790699021992949248;-274280;-273342;-324080;-472757;
2025-01-20T22:37:26.107;790699022011141888;-274567;-273517;-324228;-472736;
2025-01-20T22:37:26.125;790699022029334354;-274842;-273831;-324503;-472698;
2025-01-20T22:37:26.143;790699022047526784;-275233;-274165;-324791;-472717;
2025-01-20T22:37:26.162;790699022065719168;-275630;-274591;-325112;-472740;
2025-01-20T22:37:26.180;790699022083911552;-276007;-274896;-325393;-472825;
2025-01-20T22:37:26.198;790699022102103808;-276285;-275177;-325516;-472829;
2025-01-20T22:37:26.216;790699022120296192;-276423;-275380;-325634;-472792;
2025-01-20T22:37:26.234;790699022138488576;-276556;-275501;-325736;-472765;
2025-01-20T22:37:26.253;790699022156680960;-276642;-275532;-325769;-472753;
2025-01-20T22:37:26.271;790699022174873344;-276628;-275569;-325751;-472759;
2025-01-20T22:37:26.289;790699022193065728;-276609;-275540;-325780;-472782;
2025-01-20T22:37:26.307;790699022211257984;-276447;-275439;-325705;-472738;
2025-01-20T22:37:26.325;790699022229450368;-276301;-275253;-325623;-472703;
2025-01-20T22:37:26.344;790699022247642752;-276084;-275171;-325499;-472678;
2025-01-20T22:37:26.362;790699022265835136;-276044;-275113;-325430;-472783;
2025-01-20T22:37:26.380;790699022284027520;-276071;-275028;-325393;-472778;
2025-01-20T22:37:26.398;790699022302219776;-275985;-275030;-325386;-472762;
2025-01-20T22:37:26.416;790699022320412160;-275972;-275001;-325382;-472766;
2025-01-20T22:37:26.435;790699022338604544;-275892;-274920;-325344;-472780;
2025-01-20T22:37:26.453;790699022356796928;-275835;-274889;-325386;-472757;
2025-01-20T22:37:26.471;790699022374989312;-275869;-274888;-325330;-472798;
2025-01-20T22:37:26.489;790699022393181696;-275790;-274805;-325289;-472741;
2025-01-20T22:37:26.507;790699022411373952;-275694;-274608;-325220;-472698;
2025-01-20T22:37:26.526;790699022429566336;-275427;-274400;-325045;-472714;
2025-01-20T22:37:26.544;790699022447758720;-275262;-274214;-324922;-472740;
2025-01-20T22:37:26.562;790699022465951104;-275003;-273929;-324696;-472732;
2025-01-20T22:37:26.580;790699022484143488;-274589;-273580;-324425;-472781;
2025-01-20T22:37:26.598;790699022502335872;-274245;-273251;-324237;-472763;
2025-01-20T22:37:26.616;790699022520528128;-273922;-272959;-323927;-472782;
2025-01-20T22:37:26.635;790699022538720512;-273606;-272684;-323684;-472672;
2025-01-20T22:37:26.653;790699022556912896;-273598;-272633;-323622;-472688;
2025-01-20T22:37:26.671;790699022575105280;-273719;-272675;-323699;-472678;
2025-01-20T22:37:26.689;790699022593297664;-274115;-272911;-323943;-472750;
2025-01-20T22:37:26.707;790699022611489920;-274318;-273018;-324128;-472715;
2025-01-20T22:37:26.726;790699022629682304;-274481;-273156;-324220;-472712;
2025-01-20T22:37:26.744;790699022647874688;-274526;-273284;-324324;-472707;
2025-01-20T22:37:26.762;790699022666067072;-274607;-273402;-324405;-472706;
2025-01-20T22:37:26.780;790699022684259456;-274693;-273532;-324470;-472738;
2025-01-20T22:37:26.798;790699022702451840;-274613;-273488;-324374;-472750;
2025-01-20T22:37:26.817;790699022720644096;-274547;-273450;-324254;-472687;
2025-01-20T22:37:26.835;790699022738836480;-274450;-273454;-324248;-472681;
2025-01-20T22:37:26.853;790699022757028864;-274299;-273341;-324041;-472644;
2025-01-20T22:37:26.871;790699022775221248;-274120;-273247;-323954;-472760;
2025-01-20T22:37:26.889;790699022793413518;-273999;-273115;-323850;-472783;
2025-01-20T22:37:26.908;790699022811605248;-273848;-272976;-323752;-472747;
2025-01-20T22:37:26.926;790699022829796992;-273819;-272873;-323629;-472753;
2025-01-20T22:37:26.944;790699022847988864;-273671;-272805;-323565;-472632;
2025-01-20T22:37:26.962;790699022866180608;-273767;-272818;-323631;-472687;
2025-01-20T22:37:26.980;790699022884372352;-273858;-272813;-323683;-472756;
2025-01-20T22:37:26.999;790699022902564096;-273819;-272774;-323674;-472817;
2025-01-20T22:37:27.017;790699022920755968;-273746;-272714;-323685;-472726;
2025-01-20T22:37:27.035;790699022938947712;-273683;-272559;-323635;-472754;
2025-01-20T22:37:27.053;790699022957139456;-273637;-272489;-323584;-472781;
2025-01-20T22:37:27.071;790699022975331328;-273460;-272364;-323512;-472704;
2025-01-20T22:37:27.089;790699022993523072;-273224;-272156;-323395;-472733;
2025-01-20T22:37:27.108;790699023011714816;-273045;-272028;-323259;-472754;
2025-01-20T22:37:27.126;790699023029906560;-272751;-271797;-323088;-472695;
2025-01-20T22:37:27.144;790699023048098432;-272513;-271615;-322898;-472810;
2025-01-20T22:37:27.162;790699023066290176;-272243;-271405;-322714;-472759;
2025-01-20T22:37:27.180;790699023084481920;-272167;-271378;-322668;-472772;
2025-01-20T22:37:27.199;790699023102673664;-272417;-271652;-322878;-472766;
2025-01-20T22:37:27.217;790699023120865536;-272681;-272002;-323112;-472740;
2025-01-20T22:37:27.235;790699023139057280;-273267;-272403;-323396;-472723;
2025-01-20T22:37:27.253;790699023157249024;-273750;-272778;-323707;-472661;
2025-01-20T22:37:27.271;790699023175440896;-274243;-273232;-324078;-472723;
2025-01-20T22:37:27.290;790699023193632640;-274665;-273586;-324289;-472799;
2025-01-20T22:37:27.308;790699023211824384;-274932;-273890;-324490;-472767;
2025-01-20T22:37:27.326;790699023230016128;-275077;-273962;-324591;-472757;
2025-01-20T22:37:27.344;790699023248208000;-275097;-274034;-324634;-472813;
2025-01-20T22:37:27.362;790699023266399744;-274940;-273934;-324533;-472653;
2025-01-20T22:37:27.381;790699023284591488;-274926;-273913;-324497;-472694;
2025-01-20T22:37:27.399;790699023302783360;-274779;-273878;-324367;-472779;
2025-01-20T22:37:27.417;790699023320975104;-274727;-273880;-324366;-472772;
2025-01-20T22:37:27.435;790699023339166848;-274573;-273748;-324249;-472721;
2025-01-20T22:37:27.453;790699023357358592;-274577;-273802;-324169;-472713;
2025-01-20T22:37:27.472;790699023375550464;-274524;-273826;-324187;-472690;
2025-01-20T22:37:27.490;790699023393742208;-274690;-273916;-324302;-472725;
2025-01-20T22:37:27.508;790699023411933952;-274799;-273977;-324315;-472694;
2025-01-20T22:37:27.526;790699023430125824;-274871;-274066;-324335;-472694;
2025-01-20T22:37:27.544;790699023448317568;-274849;-274063;-324350;-472691;
2025-01-20T22:37:27.562;790699023466509373;-274922;-274189;-324465;-472727;
2025-01-20T22:37:27.581;790699023484700544;-275007;-274205;-324455;-472736;
2025-01-20T22:37:27.599;790699023502891776;-275097;-274225;-324562;-472793;
2025-01-20T22:37:27.617;790699023521083008;-275014;-274112;-324465;-472778;
2025-01-20T22:37:27.635;790699023539274240;-274931;-273948;-324398;-472725;
2025-01-20T22:37:27.653;790699023557465472;-274739;-273818;-324276;-472747;
2025-01-20T22:37:27.672;790699023575656704;-274565;-273675;-324176;-472677;
2025-01-20T22:37:27.690;790699023593847936;-274446;-273581;-324124;-472756;
2025-01-20T22:37:27.708;790699023612039168;-274329;-273456;-324007;-472775;
2025-01-20T22:37:27.726;790699023630230400;-274199;-273416;-324015;-472747;
2025-01-20T22:37:27.744;790699023648421632;-274390;-273638;-324193;-472747;
2025-01-20T22:37:27.763;790699023666612864;-274661;-273982;-324402;-472687;
2025-01-20T22:37:27.781;790699023684804096;-275089;-274386;-324716;-472741;
2025-01-20T22:37:27.799;790699023702995328;-275462;-274735;-325038;-472814;
2025-01-20T22:37:27.817;790699023721186560;-275758;-275051;-325336;-472756;
2025-01-20T22:37:27.835;790699023739377792;-276028;-275316;-325479;-472801;
2025-01-20T22:37:27.854;790699023757569024;-276078;-275515;-325542;-472726;
2025-01-20T22:37:27.872;790699023775760256;-276227;-275621;-325676;-472780;
2025-01-20T22:37:27.890;790699023793951488;-276275;-275685;-325682;-472763;
2025-01-20T22:37:27.908;790699023812142720;-276216;-275702;-325664;-472737;
2025-01-20T22:37:27.926;790699023830333952;-276202;-275591;-325549;-472780;
2025-01-20T22:37:27.944;790699023848525184;-275996;-275406;-325458;-472732;
2025-01-20T22:37:27.963;790699023866716416;-275816;-275258;-325309;-472805;
2025-01-20T22:37:27.981;790699023884907648;-275708;-275106;-325275;-472750;
2025-01-20T22:37:27.999;790699023903099008;-275581;-275099;-325250;-472784;
2025-01-20T22:37:28.017;790699023921290240;-275598;-275004;-325249;-472758;
2025-01-20T22:37:28.035;790699023939481472;-275686;-275040;-325304;-472758;
2025-01-20T22:37:28.054;790699023957672704;-275787;-275020;-325286;-472759;
2025-01-20T22:37:28.072;790699023975863936;-275853;-274996;-325340;-472739;
2025-01-20T22:37:28.090;790699023994055168;-275763;-274931;-325324;-472781;
2025-01-20T22:37:28.108;790699024012246400;-275551;-274832;-325253;-472788;
2025-01-20T22:37:28.126;790699024030437632;-275286;-274632;-325097;-472788;
2025-01-20T22:37:28.145;790699024048628864;-274926;-274484;-324931;-472727;
2025-01-20T22:37:28.163;790699024066820096;-274564;-274276;-324722;-472742;
2025-01-20T22:37:28.181;790699024085011328;-274184;-274066;-324493;-472788;
2025-01-20T22:37:28.199;790699024103202560;-273897;-273741;-324284;-472784;
2025-01-20T22:37:28.217;790699024121393792;-273635;-273550;-324032;-472755;
2025-01-20T22:37:28.236;790699024139585024;-273321;-273353;-323795;-472795;
2025-01-20T22:37:28.254;790699024157776256;-273192;-273242;-323766;-472776;
2025-01-20T22:37:28.272;790699024175967488;-273325;-273325;-323746;-472750;
2025-01-20T22:37:28.290;790699024194158720;-273581;-273535;-323947;-472727;
2025-01-20T22:37:28.308;790699024212349952;-273916;-273819;-324191;-472723;
2025-01-20T22:37:28.326;790699024230541238;-274279;-274294;-324486;-472801;
2025-01-20T22:37:28.345;790699024248728704;-274589;-274429;-324624;-472765;
2025-01-20T22:37:28.363;790699024266916224;-274948;-274732;-324847;-472759;
2025-01-20T22:37:28.381;790699024285103616;-275166;-274907;-324969;-472789;
2025-01-20T22:37:28.399;790699024303291136;-275247;-274968;-325036;-472737;
2025-01-20T22:37:28.417;790699024321478528;-275331;-274960;-325067;-472738;
2025-01-20T22:37:28.436;790699024339666048;-275341;-275029;-325082;-472699;
2025-01-20T22:37:28.454;790699024357853440;-275253;-274941;-325029;-472782;
2025-01-20T22:37:28.472;790699024376040960;-275108;-274677;-324862;-472705;
2025-01-20T22:37:28.490;790699024394228352;-274965;-274455;-324687;-472734;
2025-01-20T22:37:28.508;790699024412415872;-274754;-274309;-324613;-472821;
2025-01-20T22:37:28.527;790699024430603264;-274485;-274052;-324423;-472789;
2025-01-20T22:37:28.545;790699024448790784;-274240;-273832;-324263;-472777;
2025-01-20T22:37:28.563;790699024466978176;-274048;-273688;-324146;-472778;
2025-01-20T22:37:28.581;790699024485165696;-273781;-273403;-323985;-472753;
2025-01-20T22:37:28.599;790699024503353088;-273562;-273160;-323867;-472755;
2025-01-20T22:37:28.617;790699024521540608;-273303;-272970;-323753;-472785;
2025-01-20T22:37:28.636;790699024539728000;-273062;-272785;-323574;-472806;
2025-01-20T22:37:28.654;790699024557915520;-272665;-272517;-323401;-472806;
2025-01-20T22:37:28.672;790699024576102912;-272356;-272374;-323200;-472732;
2025-01-20T22:37:28.690;790699024594290432;-272048;-272161;-323030;-472746;
2025-01-20T22:37:28.708;790699024612477824;-271730;-272068;-322869;-472816;
2025-01-20T22:37:28.727;790699024630665344;-271522;-271854;-322651;-472764;
2025-01-20T22:37:28.745;790699024648852736;-271290;-271629;-322512;-472772;
2025-01-20T22:37:28.763;790699024667040256;-271189;-271572;-322453;-472728;
2025-01-20T22:37:28.781;790699024685227648;-271335;-271805;-322606;-472730;
2025-01-20T22:37:28.799;790699024703415168;-271632;-272065;-322890;-472783;
2025-01-20T22:37:28.818;790699024721602560;-272137;-272470;-323143;-472797;
2025-01-20T22:37:28.836;790699024739790080;-272553;-272863;-323465;-472795;
2025-01-20T22:37:28.854;790699024757977472;-273040;-273345;-323784;-472744;
2025-01-20T22:37:28.872;790699024776164992;-273347;-273662;-324068;-472746;
